,ID_Cliente,CPF_CNPJ,Nome,Email,Telefone,Data_Cadastro,Status,CEP
6702,9836127853366220581,40.331.731/0001-90,Eduardo Nunes,gustavonovais@example.net,87926959383,2021-08-11,pendente,27711-100
6703,3090778382042453996,084.665.714-65,Srta. Eloá Souza,sabryan@example.net,47965943944,2025-04-08,pendente,17252-151
6704,3856301882040383955,501.876.335-28,Luísa Casa Grande,aramos@example.org,94996807217,2021-01-11,pendente,57251-832
6705,5071459702701780268,712.546.762-75,João Pedro Barbosa,melina65@example.org,13984098806,2023-05-18,inativo,26093-316
6706,1105506787744096216,635.969.988-45,Gabriela da Luz,gael13@example.org,64934260017,2025-02-26,ativo,47086-865
6707,2248578513057701752,35.959.410/0001-44,Vitor Hugo Brito,arthur-miguel17@example.net,88909512800,2023-08-09,inativo,50051-621
6708,9169399129374247912,164.459.152-70,Isabella Viana,nguerra@example.net,38950820423,2025-01-15,pendente,92099-826
6709,8225480436880558081,764.825.514-15,Dr. Vinícius Nogueira,cauepimenta@example.com,99900662336,2025-12-21,pendente,15436-552
6710,4027097177734765886,86.644.485/0001-32,Vitor Aparecida,leopires@example.com,74960800804,2023-04-22,ativo,02891-964
6711,7307285583277052166,77.580.225/0001-40,Theo Fonseca,theo75@example.com,64999344808,2022-02-12,inativo,20677-176
6712,5997862423336167998,61.046.451/0001-01,Clara Cavalcanti,dda-rocha@example.com,79939198610,2024-10-22,ativo,52384-033
6713,2075591995067413906,761.290.709-58,Bianca da Mota,anthony68@example.org,68993203314,2021-09-23,inativo,70202-780
6714,7629810562408533325,91.004.845/0001-58,Théo Ramos,nunesmariana@example.org,81982516561,2021-05-08,pendente,48675-454
6715,8155157398054020412,339.724.581-16,Sophia Azevedo,yago14@example.com,79901605349,2025-10-14,pendente,62057-868
6716,4463381123158341154,627.617.202-12,Ana Carolina Cassiano,lucas-gabriel24@example.net,64945822005,2021-06-09,pendente,05807-308
6717,3607056828889320787,02.046.448/0001-05,João Felipe da Rocha,inunes@example.com,63981553153,2020-04-01,pendente,92246-150
6718,9575957432260312254,913.984.761-85,Beatriz Pastor,emillyda-costa@example.org,18911661467,2025-08-24,ativo,34031-638
6719,1831787194221808009,68.511.305/0001-79,Mariane Sampaio,sophiearagao@example.net,84974107185,2021-04-17,inativo,18902-891
6720,1390372081007375470,238.825.697-95,Mirella Mendonça,raragao@example.org,69937717855,2022-04-23,pendente,82460-020
6721,8443001880890405564,10.124.742/0001-31,Maria Fernanda Siqueira,olivia38@example.org,93907914088,2020-05-27,pendente,98861-394
6722,1127338202770502100,06.629.389/0001-48,Daniela Vieira,rmontenegro@example.net,51990861303,2020-01-01,pendente,02925-210
6723,9980787884719662216,593.605.836-23,Aurora Andrade,fariaselisa@example.org,73960058245,2022-03-05,pendente,94815-073
6724,5584498205274374136,17.893.591/0001-37,Pietro Sales,maysanunes@example.com,11964671545,2020-05-19,pendente,68054-778
6725,3473336495614565489,233.206.048-51,Antony Abreu,juliacardoso@example.com,86920038912,2023-07-06,pendente,47465-414
6726,5139311638070362100,439.567.836-55,Asafe Costela,maria-luisaferreira@example.org,94947153141,2024-10-09,inativo,41987-374
6727,9711089672839289983,90.843.647/0001-44,Caleb Andrade,rjesus@example.org,55959448791,2025-05-18,inativo,10041-042
6728,2166009257143064287,911.159.707-68,Vinicius Rodrigues,diaseduarda@example.net,91913121392,2023-11-09,inativo,02888-303
6729,9332948496464137945,72.302.681/0001-47,Théo Silva,falmeida@example.org,77986530941,2022-01-03,pendente,38789-730
6730,3573349514558173512,86.659.936/0001-16,Davi Miguel Cavalcante,leaonicolas@example.net,97933595944,2022-06-21,inativo,63982-565
6731,9337549458910901329,25.014.781/0001-58,Zoe Machado,amoreira@example.com,14956476745,2021-08-21,pendente,00434-473
6732,4231613605458732272,38.221.417/0001-09,Bryan Melo,rafaelafreitas@example.com,28983429397,2025-03-04,pendente,85646-860
6733,8246229057078571571,38.324.257/0001-36,Ana Camargo,bmoura@example.net,86943077332,2023-09-21,ativo,90160-060
6734,9367242524002678874,068.932.324-17,Srta. Ana Beatriz Pires,nrocha@example.net,46939207688,2022-03-24,ativo,27315-865
6735,3057112230383223162,776.161.649-83,Bárbara Pereira,yvargas@example.net,28982495048,2021-06-16,ativo,41069-857
6736,7845272106635883608,80.038.377/0001-34,Dr. Guilherme Pereira,albuquerquemaite@example.org,51913226424,2023-09-05,inativo,83754-207
6737,9872544563841935427,41.675.367/0001-92,Dra. Joana Sales,upires@example.com,63915198907,2022-01-18,inativo,16012-341
6738,4330740527080204280,135.967.500-41,Bruno Costa,yasmin67@example.net,33931428533,2021-04-25,pendente,14871-039
6739,7749153735061532607,41.294.557/0001-75,Thomas Almeida,samuelsampaio@example.net,97955469083,2022-08-06,ativo,68474-530
6740,4075843504222193220,02.670.860/0001-73,Maria Helena Oliveira,bruna15@example.com,11930091249,2020-11-03,pendente,59143-644
6741,1418873609951659199,087.017.254-33,Lavínia Macedo,isaacda-mata@example.com,73904120459,2023-11-24,ativo,55362-270
6742,8872378301702062643,98.355.818/0001-20,Clara da Luz,arthur-gabrielcampos@example.org,89951375131,2021-08-03,ativo,99799-418
6743,7333101932674943495,795.621.016-01,Cauê Carvalho,bentopereira@example.net,97981059976,2025-09-25,pendente,48171-611
6744,7399075649976584020,33.902.285/0001-55,Srta. Stella Sousa,pacheconicole@example.net,31970120692,2022-06-06,inativo,32412-732
6745,3763085116915044880,98.068.830/0001-49,Felipe Barros,gnunes@example.org,92906582254,2021-04-17,pendente,75021-386
6746,5367501802755596546,70.209.345/0001-79,Pedro Lucas Almeida,asilveira@example.net,86933220058,2024-06-23,inativo,83867-710
6747,1347176284578667346,587.686.204-35,Olívia Pimenta,maria-cecilia88@example.org,92940187807,2022-05-04,inativo,26666-781
6748,9469947606770294559,605.612.298-49,Dr. Cauê Mendes,leticia86@example.net,62950608735,2020-06-08,pendente,16595-703
6749,2672014119019218874,641.447.231-56,Noah da Costa,rodrigo12@example.com,83975512796,2023-04-20,ativo,84378-329
6750,9842289065434125974,08.652.607/0001-88,Dra. Sabrina Carvalho,gcamara@example.org,31917128728,2022-07-07,ativo,65114-461
6751,8941350119830475778,663.757.835-44,Leandro Aparecida,hmarques@example.org,38912320241,2025-10-19,pendente,57110-403
6752,4809292387766995377,82.954.512/0001-16,Dr. Dante Costela,aliceviana@example.net,11916273590,2022-07-25,pendente,93491-193
6753,5311924552991686373,23.763.569/0001-43,Oliver Araújo,ssa@example.net,28908300944,2023-06-16,ativo,30562-386
6754,5170889591238931602,65.598.288/0001-76,Maria Helena Azevedo,pedro29@example.org,71917972041,2020-10-17,ativo,45969-616
6755,1182792235770427431,349.016.596-41,Emanuella Pastor,pimentahenrique@example.net,42989634627,2023-09-24,inativo,39916-918
6756,5681737682048532994,661.760.013-45,Henry Lopes,palbuquerque@example.net,91997969974,2023-03-09,ativo,72817-714
6757,2379723540388402676,470.095.815-99,Raul da Cunha,oalves@example.com,11975549320,2020-03-06,ativo,51667-211
6758,3330070055744781935,05.295.266/0001-76,Anthony Silveira,theo54@example.org,87924359883,2024-02-03,ativo,17770-782
6759,2151712632596065285,63.172.982/0001-33,Giovanna Costela,jose00@example.com,32930310636,2025-07-28,pendente,21958-269
6760,4944086766799484093,83.964.330/0001-67,Amanda Sales,stella90@example.org,34976041494,2020-02-22,inativo,47713-381
6761,9921824154720899535,05.026.477/0001-61,Igor Moreira,valentina69@example.net,15908483602,2021-08-12,pendente,82242-566
6762,2521771248442895710,35.444.917/0001-65,Davi Miguel da Cruz,pedro-henriqueleao@example.com,42927135052,2021-08-27,ativo,77477-963
6763,1711690530588851040,281.086.575-43,Isabela Farias,alana47@example.net,68934364297,2021-11-12,ativo,00728-367
6764,8122379992005258609,70.687.134/0001-39,Eloah Ferreira,melinaabreu@example.com,92951144272,2020-08-31,pendente,49524-357
6765,2215609634165012384,646.282.147-70,Josué Camargo,bruno47@example.com,81910624306,2025-03-15,inativo,32572-572
6766,3258700952197061332,295.634.848-61,João Felipe Moura,fernandeshenrique@example.com,89901642816,2024-11-18,pendente,14944-927
6767,5302822160123802748,19.599.006/0001-89,Rodrigo Aragão,jleao@example.com,38930580725,2022-12-17,ativo,26286-867
6768,7670158537788230213,840.571.830-16,Maria Júlia Vargas,novaisdante@example.net,18955911381,2020-06-02,pendente,32377-607
6769,4658264075841580202,67.955.089/0001-74,Manuela Pires,bella14@example.net,49925651835,2020-06-27,pendente,71440-063
6770,1044440320177390022,45.109.471/0001-26,Dra. Maria Isis Sales,thiago02@example.com,83983875683,2022-03-04,pendente,34378-094
6771,1499466414388416863,368.762.983-81,Dr. Otto Machado,sophia77@example.org,17961740274,2024-02-12,ativo,57930-860
6772,3147333175634516054,89.074.353/0001-95,Henrique Cavalcante,thales86@example.net,44906528704,2021-06-01,ativo,38460-773
6773,5076506520428670023,917.830.935-96,Sra. Ana Cecília Montenegro,arthur-miguelfreitas@example.org,99912987180,2023-04-27,pendente,29872-520
6774,5793524250611474826,753.060.242-80,Antônio Garcia,bruno90@example.org,87989754302,2021-04-20,pendente,62239-027
6775,7944049715079693219,21.467.572/0001-52,Apollo Leão,brunacassiano@example.org,28972586796,2022-10-22,ativo,97579-003
6776,7643018156514348278,73.585.203/0001-26,Dra. Heloisa Barbosa,fonsecaanthony-gabriel@example.com,17977320403,2024-04-10,ativo,43086-378
6777,2628351600789661537,626.889.861-69,Maria Cecília Pires,gomesoliver@example.org,24947879228,2022-10-23,inativo,07943-027
6778,8765985514806249565,13.169.900/0001-64,Henry Martins,da-costamelina@example.com,65955371235,2022-10-26,inativo,98248-575
6779,8217123947839127619,780.992.936-41,Ana Luiza Sampaio,joao-miguelmartins@example.com,61984364862,2024-10-15,inativo,21654-815
6780,4910430679980820116,875.512.592-45,Pedro Miguel da Cunha,pimentajoao-felipe@example.org,14961785280,2022-11-23,inativo,35063-351
6781,7193266344275649195,08.622.135/0001-49,Thomas das Neves,livia55@example.net,53977674178,2025-02-06,inativo,90796-297
6782,7846479487867603796,79.301.259/0001-92,Valentim Ramos,lucasazevedo@example.org,22970542442,2024-01-27,inativo,49043-830
6783,1584047836629036608,70.232.326/0001-53,Rhavi Campos,kaiquemendes@example.net,27964556269,2024-10-02,pendente,56976-720
6784,9387189853687483140,109.455.379-23,Sophia Costa,eloah81@example.org,65979586250,2025-05-27,inativo,89659-812
6785,4670028443710262828,758.984.491-41,Pedro Lucas Vieira,svasconcelos@example.com,47975770267,2022-12-07,pendente,40084-706
6786,2929580329159421687,44.940.223/0001-03,Bianca Pastor,fernando64@example.com,35953813970,2022-08-18,ativo,42842-230
6787,4848813003979046842,92.210.066/0001-90,Gustavo Peixoto,joao-gabrielrocha@example.com,34954284290,2024-10-26,ativo,08939-246
6788,8796137606863953033,334.539.240-25,Kaique Moraes,gustavo35@example.net,54959058412,2025-10-20,ativo,33496-255
6789,6186378139334322586,393.985.167-11,Isabella Cassiano,samuel28@example.com,87952489415,2022-12-15,pendente,20672-149
6790,4328654483940673779,514.724.870-56,Carlos Eduardo Freitas,da-pazcecilia@example.net,53918676435,2023-12-14,ativo,45480-521
6791,7728139567583887776,50.625.263/0001-00,Dr. Cauê Oliveira,carvalhoolivia@example.net,97964265182,2021-06-16,ativo,08369-894
6792,7541310370361350749,935.860.770-42,Maria Júlia da Cruz,vasconcelosisabel@example.com,31923968061,2022-04-23,inativo,65421-035
6793,2866818596954268716,891.022.559-62,Bella Andrade,jesusheloisa@example.org,99982331556,2020-10-21,pendente,39540-366
6794,6133272087776393034,64.600.529/0001-30,Luigi Cunha,oliverfreitas@example.com,48947469077,2024-11-04,pendente,53348-450
6795,9631438962996766657,589.079.682-21,Ravy Souza,nogueirajose@example.com,91975284366,2021-02-20,inativo,64336-492
6796,4294507438323803979,81.738.919/0001-21,Maria Clara Pires,blima@example.org,48924655350,2024-09-24,pendente,32136-958
6797,6254086578358688752,58.090.460/0001-73,José Pedro Monteiro,olivervasconcelos@example.com,86961322750,2022-04-29,ativo,69771-020
6798,6469058062448147363,39.665.133/0001-04,Maria Laura Leão,mirella76@example.com,99910031488,2024-12-21,ativo,02077-565
6799,1132074663616210078,391.062.526-58,Pedro Lucas Fernandes,rbrito@example.net,83908846387,2023-10-16,inativo,47748-246
6800,6393686047958261127,337.902.500-51,Davi Lucca Araújo,ravycunha@example.com,43939524991,2022-07-31,inativo,50921-936
6801,8830106000432321991,034.998.398-47,Mateus Costela,fonsecahadassa@example.org,53941172966,2024-08-20,ativo,60761-239
6802,3981281301664915622,07.764.406/0001-75,Isis Costa,portogael@example.com,65968746591,2022-11-30,ativo,36377-744
6803,1076208772067659354,62.640.227/0001-31,Srta. Lunna Monteiro,diasleticia@example.com,38921865354,2025-05-06,pendente,58537-873
6804,8208601581680877718,051.534.049-42,Ana Beatriz Garcia,dlopes@example.com,98957994965,2022-03-21,ativo,40311-074
6805,8170833742399438763,02.524.052/0001-02,Isis Pacheco,lcamara@example.com,31959100434,2022-04-19,pendente,79629-869
6806,3437787671435587594,125.104.334-14,Sr. Asafe Ferreira,hda-paz@example.net,96911717993,2025-07-11,inativo,49083-620
6807,1964504706599158526,788.816.333-92,Sra. Clarice Nunes,isabellapereira@example.org,47926537051,2025-10-17,ativo,23260-598
6808,6600966142635012018,04.420.777/0001-01,Heitor Aparecida,luana02@example.net,61910171242,2022-06-22,ativo,98470-053
6809,3512096776860418507,46.843.076/0001-79,Aurora Mendonça,carlos-eduardoporto@example.org,32958936204,2020-11-10,ativo,45953-241
6810,1858333621904690819,385.994.179-77,Elisa Caldeira,asafe73@example.net,32963203999,2020-06-25,pendente,79543-586
6811,7096248956553936409,542.751.150-61,Léo Freitas,raul00@example.org,22935708298,2023-09-08,inativo,92867-912
6812,8355165898202194582,661.693.461-98,Luiz Henrique Melo,maria-lauranascimento@example.net,66907929668,2024-02-12,pendente,89798-976
6813,6058061364437453258,134.372.967-64,João Felipe Jesus,pereiraana@example.org,44983829973,2020-01-17,inativo,43599-532
6814,1065816864427042606,86.592.635/0001-79,Ana Sophia Nogueira,ipinto@example.org,99933024052,2024-07-29,inativo,94386-556
6815,2826982535610023732,858.456.483-17,Mariah Marques,kda-rosa@example.org,27977053088,2022-05-08,pendente,13362-900
6816,9876041620599213757,66.169.500/0001-60,Dra. Agatha Pacheco,abreugustavo@example.net,32947966909,2021-06-05,inativo,63092-703
6817,2670865458966431935,294.913.258-87,Natália Moraes,da-costagabrielly@example.com,94916027419,2022-07-31,pendente,57831-785
6818,1010981461388023827,039.559.489-42,Luiz Fernando Câmara,luiz-henriquesilveira@example.com,13952377038,2020-09-17,ativo,13872-373
6819,5506536048457526092,442.790.837-93,Antony Siqueira,aragaoallana@example.com,43940050236,2021-01-16,ativo,97194-553
6820,9451418237657853607,352.891.347-81,Sr. Antony Macedo,rafaelasousa@example.net,73947437918,2020-02-02,ativo,65050-726
6821,2604514713303616373,524.902.972-69,Brenda Rezende,rezendealicia@example.net,22956183900,2023-02-23,inativo,74383-359
6822,5826975972727196211,037.302.271-90,Calebe Machado,juan47@example.org,89942897080,2020-12-18,pendente,40508-971
6823,1961601804808305061,95.814.941/0001-70,Marcelo Nascimento,beatrizcostela@example.com,27991544175,2020-11-17,ativo,28029-717
6824,5448548270220478250,84.005.613/0001-71,Isaque Martins,zlima@example.org,96987123140,2020-04-05,ativo,67578-498
6825,8034066879701198901,776.079.962-85,Sra. Sarah Freitas,carolinaporto@example.com,49945004439,2022-01-01,inativo,51122-807
6826,8348802435074843788,251.876.447-78,Renan Camargo,pedrosa@example.net,98912142816,2024-07-03,pendente,34730-861
6827,7613411504059408952,94.196.498/0001-17,Pedro Lucas Aragão,benjamim28@example.com,28972815568,2021-02-18,ativo,20009-255
6828,1132289759779980803,10.980.551/0001-22,Dra. Natália da Conceição,gsouza@example.net,35966025457,2025-10-30,inativo,72801-561
6829,3592765165574284219,99.077.874/0001-29,Lucas Gabriel Araújo,marquesana-julia@example.com,37940313247,2022-08-27,ativo,89620-495
6830,9541128227133825485,87.768.393/0001-20,Bento Almeida,xvargas@example.org,71940161171,2020-05-20,ativo,86925-378
6831,1757039606237354614,548.725.158-39,Calebe da Costa,da-rosalara@example.org,75967895129,2022-08-01,pendente,55980-426
6832,7777263625825852131,815.312.588-54,Cecilia Oliveira,daniel34@example.org,73983472882,2023-04-28,pendente,31128-886
6833,6258505476812525015,20.620.021/0001-74,Melina Sá,ijesus@example.org,21922831887,2024-12-27,ativo,53432-490
6834,4018585448998333709,201.969.326-20,Caio Siqueira,da-luzthiago@example.net,33934170527,2025-05-05,inativo,07507-616
6835,2823198211782892025,37.189.270/0001-89,Rafaela Souza,sofia92@example.com,84982789006,2023-09-18,ativo,36781-227
6836,4637716982963092709,575.851.752-86,Benjamim Freitas,aragaosamuel@example.org,45934057950,2020-03-29,ativo,85569-370
6837,3895178779764015163,19.978.235/0001-67,Dr. Igor Barbosa,pereirahelena@example.org,95996849319,2020-09-19,pendente,74934-735
6838,4719223175163512351,563.985.413-70,Marcelo Sousa,costelaclarice@example.com,63999069096,2022-11-25,inativo,01648-800
6839,8814705704206181343,77.719.242/0001-66,Bryan Rodrigues,cecilia68@example.org,13957317817,2023-11-26,inativo,81139-442
6840,5175472360567053780,16.478.821/0001-69,Sra. Carolina Correia,xcassiano@example.com,85957958563,2024-01-18,inativo,35892-591
6841,9729073777508032856,642.424.802-67,Valentina Pereira,siqueiralaura@example.com,82960797214,2025-05-21,ativo,48643-963
6842,8955905515574488242,994.155.190-19,Valentina da Luz,znovais@example.net,68900742290,2025-04-01,ativo,26132-698
6843,8038208275589109230,134.388.498-36,Luiza das Neves,novaesbento@example.net,33959770012,2024-08-05,pendente,16433-504
6844,8453837162771086158,408.615.930-27,Dr. Luiz Otávio Pimenta,eaparecida@example.org,47992058104,2025-08-05,ativo,59019-170
6845,3098127350883553356,258.095.593-04,Noah Sales,olivia75@example.com,18958698262,2025-10-23,ativo,34814-662
6846,1903108020939475561,676.126.555-82,Sra. Maria Eduarda Cavalcante,aragaomiguel@example.net,86930800386,2023-04-21,pendente,34992-034
6847,5571869912033347573,27.912.261/0001-51,Heloisa Cardoso,vitor-gabrielnovaes@example.net,88941402452,2023-02-18,ativo,95623-590
6848,3404507623316498679,55.212.285/0001-06,Thales Freitas,vitoria33@example.org,92911792143,2020-12-13,pendente,97466-551
6849,3512560429956082461,06.928.387/0001-94,Vitor Nascimento,pedro-miguel82@example.org,98977157507,2020-02-23,ativo,26448-472
6850,1606600787873060764,172.034.931-25,Marcos Vinicius da Rocha,uduarte@example.org,61926289462,2025-04-29,ativo,85617-484
6851,7233354507057225593,464.886.600-67,Srta. Maria Laura Fonseca,aparecidalaura@example.org,15962300111,2021-01-11,pendente,72885-326
6852,3278020885537698128,54.821.027/0001-34,Oliver Cavalcante,xcasa-grande@example.com,22939880264,2021-04-06,pendente,40605-868
6853,2280399757314918766,117.756.264-14,Melina Pires,joao-lucasfernandes@example.com,32924172378,2020-05-29,ativo,65889-418
6854,5266641290505060494,41.861.059/0001-71,Asafe Marques,araujogustavo-henrique@example.org,62963217166,2025-02-12,inativo,38646-216
6855,6450531960132070978,43.304.813/0001-52,Luara Moura,alananovaes@example.net,35924389903,2025-06-02,ativo,68813-081
6856,2512463619995356565,261.908.072-69,Manuela Melo,nogueirayan@example.com,88998663266,2024-11-28,inativo,45751-322
6857,3292300243694607272,267.986.514-34,Srta. Bárbara Alves,luizacostela@example.net,35940926645,2025-11-21,pendente,26096-226
6858,1361852152119085150,29.178.025/0001-27,Bárbara Machado,moreirabella@example.net,63972630775,2024-12-13,inativo,85221-877
6859,9410613521515486851,809.024.611-34,Rafael Monteiro,laviniafonseca@example.net,63949871602,2025-09-22,ativo,37414-052
6860,3227669500189005028,022.969.763-41,Sara da Rocha,brayan43@example.com,33921594473,2024-03-25,inativo,03328-204
6861,2582514314367525734,681.173.621-53,Davi Lucas Campos,umarques@example.net,37907789110,2022-07-08,pendente,55864-127
6862,3478826998934261781,55.212.950/0001-32,Antonella da Luz,caio12@example.org,63918300898,2025-05-22,pendente,59166-808
6863,4648301253808508905,775.341.763-45,Maria Monteiro,luigicaldeira@example.org,22984214812,2022-08-16,ativo,47513-445
6864,7892692252059891152,16.578.898/0001-40,Allana Caldeira,wrocha@example.org,73955784448,2022-12-26,ativo,72168-595
6865,4051286548542902322,35.437.881/0001-50,Ana Beatriz Fogaça,costaisis@example.org,93918161563,2022-02-16,inativo,56948-992
6866,4722203748940206712,577.502.134-65,Catarina Camargo,mendesmaria-liz@example.org,98976225646,2022-06-26,pendente,64411-369
6867,4057505849484993933,076.807.944-39,Zoe Silveira,caueduarte@example.net,82925009382,2021-03-28,pendente,15397-674
6868,1790708026110797437,70.196.958/0001-29,Theodoro Sales,vandrade@example.com,73970126675,2024-06-21,pendente,55149-637
6869,3918155757378324086,124.397.691-05,Dr. Francisco Cunha,valentim93@example.net,84968752551,2024-07-25,pendente,43082-595
6870,5053880905589120537,34.435.027/0001-21,João Miguel Mendes,costamaria-cecilia@example.net,13906949490,2024-07-14,inativo,33449-016
6871,6713778397648639168,853.373.122-52,Heloísa Novais,julianasilva@example.com,15957969025,2020-11-15,inativo,05343-012
6872,9158395799777800271,07.497.942/0001-43,Sr. Rodrigo das Neves,cecilia90@example.com,47949834341,2024-07-28,pendente,35447-687
6873,3490683694603474725,490.532.975-16,Sophia da Mota,theodoro48@example.com,17944571005,2024-04-14,pendente,85880-769
6874,1241900421030981063,95.061.249/0001-45,Sara Costa,gaelvieira@example.net,48930828247,2025-06-20,inativo,31149-599
6875,7930194923212138728,73.927.916/0001-62,Anthony Gabriel Pires,oliviamachado@example.org,92936799434,2025-06-15,pendente,33508-127
6876,7571704486484333916,113.714.706-24,Gustavo Barros,diogo25@example.com,43935184852,2021-03-12,inativo,48760-182
6877,9793819755758758553,804.741.683-89,Yago Pastor,vinicius69@example.com,43914879710,2022-06-29,pendente,10123-728
6878,2173299778736849453,082.145.738-33,Ana Luiza Azevedo,sarah53@example.org,75968379043,2021-05-20,pendente,38632-418
6879,3420475578241325979,069.520.254-72,Caleb Cavalcante,ravifonseca@example.org,61930092470,2021-12-21,pendente,81094-885
6880,4765496221833691582,799.471.304-75,Julia Cavalcante,gmacedo@example.net,77968849148,2021-11-02,inativo,19896-173
6881,3130409705482864566,764.739.403-93,Sra. Ana Beatriz Garcia,lmachado@example.org,82961282989,2022-04-12,pendente,66124-928
6882,6681229716872163841,11.964.877/0001-23,Luiz Otávio Pacheco,scosta@example.com,71994376594,2025-01-10,inativo,23948-237
6883,5573600659047096560,31.795.373/0001-53,Lara Melo,fernandesjoao-pedro@example.org,85939512525,2025-03-06,pendente,30946-746
6884,6517948079324513375,75.736.455/0001-94,Benjamin Rios,diegopeixoto@example.org,22961986473,2020-10-06,ativo,56987-993
6885,8854378811406106714,16.282.832/0001-88,Francisco Silveira,ufernandes@example.com,73953254774,2020-07-05,ativo,39568-946
6886,7821338212951791749,15.861.802/0001-07,Liz Sá,josue88@example.net,86947890317,2024-04-22,inativo,34698-439
6887,5195836303220078911,80.457.196/0001-79,Ana Laura Siqueira,gael-henriquerodrigues@example.net,89992477625,2023-12-18,pendente,51081-819
6888,8568016958666505150,62.370.285/0001-61,Maria Liz Mendonça,maria-alicemonteiro@example.org,64976173088,2023-05-08,inativo,47258-002
6889,2351255517905649935,79.004.452/0001-53,Sra. Ana Júlia Dias,pintokaique@example.com,91925164896,2021-06-07,inativo,15688-197
6890,4381676992730574178,68.289.516/0001-99,Maria Liz Ramos,luiz-otavio39@example.org,88950458901,2025-11-18,ativo,47496-181
6891,9713773183553562131,907.865.559-54,Yuri da Mota,kda-paz@example.net,79961317070,2025-11-06,pendente,96493-222
6892,5737488704136116694,430.411.720-38,Dr. José Pedro Peixoto,otto17@example.com,64949421816,2025-04-10,ativo,59807-714
6893,5444499541189583668,012.833.958-45,Bruna Cavalcante,marcelo63@example.org,69920755709,2024-02-21,ativo,00440-830
6894,5759473507406748414,43.591.340/0001-33,Bruna Sampaio,msilva@example.org,84903779061,2024-09-08,pendente,34794-630
6895,3536967895388867396,550.427.604-72,Luiz Felipe da Rocha,maria-helena33@example.com,21940805261,2024-05-27,pendente,34723-841
6896,4095217278476424074,26.754.491/0001-87,Evelyn Sales,luiz-otavioaraujo@example.org,66982716937,2022-03-12,inativo,31460-421
6897,6050215762880640357,003.370.458-93,Antonella Gomes,lorena13@example.com,93956312046,2025-09-01,ativo,98652-546
6898,9341323694062890659,26.223.711/0001-49,Gabriel Castro,ssilva@example.org,88915073003,2020-05-28,inativo,56589-990
6899,2204333425411386944,234.185.015-74,Sra. Fernanda Teixeira,hgarcia@example.com,83944401921,2020-11-16,inativo,03910-671
6900,4235203605412501472,82.325.165/0001-22,Sr. Vinicius Correia,yda-cunha@example.com,85984454430,2022-11-23,pendente,40912-249
6901,1215369264275478255,62.335.782/0001-94,Luiz Henrique Porto,ana-laura17@example.org,11914689731,2022-03-19,inativo,26591-432
6902,6214746511537695851,365.516.595-52,Aurora Pereira,palbuquerque@example.net,45913080566,2025-08-04,inativo,28711-421
6903,5143724597263437556,23.332.113/0001-01,Júlia Mendonça,isadoraazevedo@example.org,44905413594,2023-01-04,ativo,76606-490
6904,5097969046764935682,67.861.030/0001-87,Maria Sophia Fernandes,emanuella82@example.com,53912457991,2024-03-28,pendente,93926-999
6905,5486741905597579490,20.648.164/0001-47,Gabrielly Pimenta,julianaaraujo@example.com,88910386413,2022-11-29,pendente,67311-959
6906,7102625728846525201,89.403.931/0001-64,Bryan Guerra,leaobento@example.net,46908093264,2024-04-18,ativo,74392-390
6907,6475800016283161497,95.861.496/0001-20,Lara da Cruz,anabarros@example.org,27970769445,2025-06-11,inativo,63692-811
6908,5447647914894998662,13.768.100/0001-11,Mathias Pinto,luiz-otavioda-cunha@example.org,77933612907,2025-04-18,ativo,17727-227
6909,6207867767410683998,778.434.958-52,Dr. Otto Cassiano,luana30@example.net,54978788358,2025-10-02,ativo,52070-649
6910,9089640547649919491,42.123.141/0001-14,Kaique Pires,rochahellena@example.com,27956075405,2025-10-11,inativo,65759-089
6911,1605401294384167397,525.212.260-10,Luan Aragão,luiz-felipecastro@example.net,71972495794,2020-05-04,ativo,47059-195
6912,6493808756489358905,16.961.984/0001-85,Srta. Ana Sophia Santos,correiaheloisa@example.org,77952397324,2021-04-26,inativo,17491-038
6913,5312771785410762338,75.084.724/0001-83,Juliana Ribeiro,araujoliam@example.com,97985076226,2024-05-24,pendente,65136-098
6914,6546076784328179687,038.244.550-80,Mateus Melo,cirinopedro-henrique@example.org,17955195587,2020-10-16,pendente,80492-574
6915,2051779022659431236,15.668.659/0001-34,Ana Júlia Cavalcanti,vsiqueira@example.com,98969742110,2024-01-06,pendente,22515-654
6916,8228462100787654397,983.922.243-59,Caio Costela,matheus28@example.net,49956124445,2022-06-24,inativo,04479-444
6917,8638492129703489831,38.942.493/0001-29,Luiz Gustavo Ramos,duartevalentina@example.net,31986518727,2025-05-26,inativo,63392-268
6918,6482914440168814146,58.319.345/0001-50,Caroline Cavalcanti,camila55@example.com,65986630161,2023-12-11,ativo,71917-039
6919,5017767789658879869,331.878.409-60,Lunna Carvalho,almeidabeatriz@example.org,63994006741,2023-03-05,inativo,41427-059
6920,2983389658692403420,476.354.145-70,Apollo Câmara,antony87@example.net,31962077349,2022-11-26,inativo,85549-544
6921,4577421070419668787,10.293.454/0001-09,Maria Eduarda Gomes,ycarvalho@example.org,61935016432,2022-04-17,ativo,24550-709
6922,2362627135342793212,00.537.699/0001-95,Jade Machado,correiadanilo@example.org,28945227962,2020-12-10,inativo,42258-730
6923,8887080306655344931,822.343.510-88,Sofia da Rocha,santosgael@example.com,34984125618,2025-05-15,ativo,62666-646
